1554;3;12;2662 1
3;12;2662;1 1
12;2662;1;285 1
2662;1;285;3120 1
1;285;3120;0 1
1417;4;29;9 2
29;9;13;148 2
15;9;162;0 3
80;109;1219;18 1
3;102;47;178 1
80;109;862;90 1
109;862;90;792 1
862;90;792;3 1
6;2410;16;0 1
34;2;80;178 1
2;80;178;45 1
80;178;45;9 1
178;45;9;133 1
45;9;133;102 1
9;133;102;19 1
133;102;19;81 1
5;92;1388;28 1
79;31;186;2498 1
31;186;2498;67 1
186;2498;67;0 1
1;2384;2073;1 1
2384;2073;1;1250 1
2073;1;1250;8 1
1;1250;8;34 1
1250;8;34;15 1
8;34;15;8 2
34;15;8;5 1
687;0;819;81 1
597;34;116;1455 1
34;116;1455;8 1
1;201;26;0 2
31;23;285;836 1
23;285;836;15 1
285;836;15;18 1
4;12;1555;1257 1
12;1555;1257;2162 1
1555;1257;2162;8 1
1257;2162;8;0 1
17;461;3;572 2
54;136;57;66 1
136;57;66;1288 1
66;1288;3;44 1
1288;3;44;49 1
3;44;49;27 1
44;49;27;23 1
22;57;9;127 1
998;3;102;26 1
102;26;4;12 1
26;4;12;196 1
12;196;3;1258 1
196;3;1258;56 1
687;883;10;24 1
883;10;24;54 1
10;24;54;66 1
24;54;66;0 1
54;66;0;2073 1
66;0;2073;239 1
0;2073;239;17 1
2073;239;17;381 1
239;17;381;3 1
3;421;56;169 3
421;56;169;26 1
56;169;26;869 1
169;26;869;13 1
26;869;13;37 1
869;13;37;134 1
13;37;134;19 1
37;134;19;0 2
134;19;0;1859 1
1859;2;0;383 1
0;383;1;986 1
383;1;986;1 1
1;986;1;3 1
986;1;3;3517 1
1;3;3517;44 1
3;3517;44;20 1
3517;44;20;0 1
28;66;1171;239 1
66;1171;239;195 1
1171;239;195;2724 1
239;195;2724;1 1
195;2724;1;66 1
2724;1;66;239 1
1;66;239;146 1
66;239;146;10 1
239;146;10;0 1
146;10;0;1736 1
3627;23;406;1294 1
23;406;1294;1 1
406;1294;1;10 1
356;3;242;4 1
3;242;4;430 1
242;4;430;1 1
4;430;1;766 1
430;1;766;26 1
1;766;26;10 1
766;26;10;74 1
10;46;17;434 1
46;17;434;56 2
17;434;56;2 2
20;12;1803;67 1
261;56;30;1477 1
56;30;1477;9 1
30;1477;9;13 1
1477;9;13;64 1
9;13;64;13 1
13;64;13;2 1
64;13;2;3743 1
13;2;3743;12 1
2;3743;12;1872 1
319;9;13;24 4
9;13;24;249 6
13;24;249;19 1
24;249;19;82 1
265;4;5;2043 1
2;0;783;183 1
0;783;183;1592 1
783;183;1592;1 1
183;1592;1;986 1
1592;1;986;2 1
29;23;2392;225 1
334;265;115;5 1
265;115;5;1736 1
4603;904;8;216 1
904;8;216;3 1
8;216;3;0 1
1;8;1703;116 1
8;1703;116;743 1
1703;116;743;2 1
6;16;0;427 1
427;2;5;355 1
2;5;355;10 1
4;29;23;5 1
29;23;5;299 1
1;5;180;2599 1
5;180;2599;334 1
180;2599;334;8 1
116;4;274;2 1
0;334;6;5 1
334;6;5;1888 1
6;5;1888;1736 1
5;1888;1736;582 1
1;2496;23;420 1
2496;23;420;1 1
82;282;5694;1 1
282;5694;1;5 1
5694;1;5;216 1
0;3681;23;535 1
3681;23;535;1 1
23;535;1;13 1
4;1104;3;3675 1
1104;3;3675;15 1
3;3675;15;3 1
3675;15;3;69 1
15;3;69;0 1
3;69;0;369 1
967;56;5;137 1
56;5;137;1736 1
5;137;1736;1978 1
137;1736;1978;2814 1
1736;1978;2814;518 1
1978;2814;518;3 1
2814;518;3;0 1
5;79;31;13 3
79;31;13;135 1
31;13;135;71 1
33;10;0;369 2
0;369;6;16 1
1;914;34;42 1
914;34;42;5 2
34;42;5;2047 1
42;5;2047;109 1
2;0;137;150 1
0;137;150;2047 1
137;150;2047;334 1
150;2047;334;71 1
2047;334;71;0 1
334;71;0;1433 1
29;9;13;422 1
9;13;422;393 1
13;422;393;12 1
422;393;12;1872 1
393;12;1872;4 1
549;692;0;137 1
692;0;137;1605 1
0;137;1605;785 1
137;1605;785;8 1
1605;785;8;50 1
1;66;43;400 1
1;0;344;6 1
0;344;6;122 2
344;6;122;2 2
6;122;2;5 1
122;2;5;1587 1
2;5;1587;72 1
5;1587;72;2679 1
98;8;2284;1229 2
8;2284;1229;3 2
2284;1229;3;0 2
1229;3;0;842 2
0;842;1;234 1
842;1;234;83 1
1;234;83;110 1
234;83;110;3 1
83;110;3;110 1
110;3;110;8 3
12;1872;22;0 1
7;48;24;1611 1
16;12;1872;8 2
1468;14;0;1099 1
14;0;1099;4 1
40;6;5;581 1
6;5;581;22 1
5;581;22;12 4
22;12;1029;1 3
28;12;256;23 1
2;12;1507;1155 1
12;1507;1155;3 1
1507;1155;3;102 1
1155;3;102;47 2
3;102;47;9 1
102;47;9;46 1
9;46;24;242 1
46;24;242;44 1
24;242;44;5 1
362;9;434;191 1
9;434;191;3 1
434;191;3;18 1
191;3;18;23 1
3;18;23;12 1
3984;22;53;32 1
11;182;0;426 1
182;0;426;8 1
0;426;8;235 1
426;8;235;757 1
8;235;757;71 1
235;757;71;5 1
18;6;64;95 2
6;64;95;25 1
64;95;25;723 1
95;25;723;46 1
25;723;46;2693 1
723;46;2693;22 1
160;618;1;164 1
618;1;164;2113 1
1;164;2113;2068 1
164;2113;2068;65 1
2113;2068;65;298 1
2068;65;298;27 1
65;298;27;136 1
298;27;136;1487 1
27;136;1487;3 1
136;1487;3;17 1
1487;3;17;1446 1
3;17;1446;68 1
17;1446;68;16 1
422;0;723;1009 1
0;723;1009;2636 1
723;1009;2636;22 1
1009;2636;22;53 1
2636;22;53;2 1
22;53;2;0 1
53;2;0;3935 1
2;0;3935;16 1
0;3935;16;63 1
13;954;4;12 1
199;6;58;116 1
6;58;116;45 1
58;116;45;883 1
116;45;883;899 1
45;883;899;4 1
883;899;4;0 1
899;4;0;581 1
4;0;581;8 1
0;581;8;29 1
581;8;29;9 1
349;49;9;964 1
49;9;964;8 1
3048;2;0;797 1
2;0;797;21 1
0;797;21;0 1
580;94;3;1915 1
94;3;1915;10 2
3;1915;10;18 1
1915;10;18;6 1
18;6;4;1132 1
6;4;1132;3471 1
4;1132;3471;3 1
1132;3471;3;403 1
3471;3;403;2 1
1;2821;2;1479 1
2821;2;1479;21 1
3;1177;12;420 2
29;13;37;394 1
380;9;145;30 1
3;374;12;1872 1
374;12;1872;15 1
12;1872;15;184 1
1872;15;184;15 1
184;15;515;10 1
15;515;10;9 1
515;10;9;6 1
10;9;6;58 2
9;6;58;5 1
6;58;5;285 1
62;9;13;37 1
9;13;37;4 4
342;41;80;178 1
41;80;178;7 1
80;178;7;43 1
178;7;43;1343 1
7;43;1343;67 1
43;1343;67;335 1
7;741;146;1019 1
7;1608;3;2693 1
1608;3;2693;495 1
29;13;722;178 1
153;65;118;5359 1
65;118;5359;1 1
118;5359;1;26 1
5359;1;26;41 1
1;26;41;43 1
26;41;43;37 1
41;43;37;642 1
43;37;642;22 1
37;642;22;118 1
94;1486;57;9 1
1486;57;9;13 1
57;9;13;304 3
13;304;22;12 1
450;15;306;15 1
306;15;515;3 1
12;101;125;4 1
101;125;4;0 1
125;4;0;4328 1
4;0;4328;10 1
0;4328;10;13 1
4328;10;13;37 1
511;2;57;9 1
2;57;9;13 3
150;18;23;26 1
18;23;26;30 1
24;54;104;625 1
54;104;625;28 1
104;625;28;195 1
625;28;195;15 1
28;195;15;51 1
1085;1;16;422 1
1;16;422;144 1
495;1;43;154 1
1;43;154;138 1
43;154;138;3 1
154;138;3;199 1
7;211;275;166 1
211;275;166;3 1
275;166;3;85 1
166;3;85;2198 1
7;129;3204;41 1
129;3204;41;3 1
2;274;41;146 1
274;41;146;123 1
5;2939;8;319 1
2939;8;319;9 1
8;319;9;58 1
319;9;58;168 1
9;58;168;223 1
58;168;223;4 1
66;41;58;77 1
41;58;77;3 1
58;77;3;199 1
77;3;199;253 1
3;199;253;85 1
98;56;1;586 1
56;1;586;65 1
1;586;65;362 1
465;2;0;206 1
2;0;206;1080 1
0;206;1080;1 1
206;1080;1;245 1
77;235;31;102 1
235;31;102;24 1
31;102;24;146 2
102;24;146;212 1
24;146;212;74 1
964;8;53;3048 1
8;53;3048;1 1
53;3048;1;625 1
3048;1;625;54 1
1;625;54;2 1
625;54;2;0 1
54;2;0;420 1
2;5;522;2956 1
5;522;2956;0 1
522;2956;0;1885 1
2956;0;1885;3266 1
0;1885;3266;2 1
1885;3266;2;0 1
36;11;24;16 2
6;92;178;2520 1
92;178;2520;49 1
178;2520;49;7 1
2520;49;7;122 1
49;7;122;2 1
132;48;49;18 1
48;49;18;6 1
129;342;41;53 1
342;41;53;91 1
41;53;91;80 1
53;91;80;18 1
91;80;18;26 1
41;146;18;11 1
146;18;11;26 1
146;80;18;26 1
47;41;13;3 1
41;13;3;111 1
19;11;10;7 1
11;10;7;48 1
7;48;24;1304 1
48;24;1304;10 1
529;11;5;92 1
11;5;92;293 2
5;92;293;345 2
3;1304;5;79 1
1304;5;79;11 1
11;24;513;3 1
24;513;3;79 1
513;3;79;3 1
3;79;3;146 1
79;3;146;57 1
146;57;11;157 1
57;11;157;1 1
11;157;1;57 1
157;1;57;11 1
132;48;1;132 1
48;1;132;129 1
1;4;223;45 1
4;223;45;62 1
223;45;62;4 1
45;62;4;57 1
62;4;57;27 1
4;57;27;845 1
57;27;845;157 1
27;845;157;1 1
271;2526;3;114 1
2526;3;114;11 1
320;8;711;10 1
8;711;10;19 1
711;10;19;0 1
91;335;12;716 1
1;312;3;1177 1
312;3;1177;57 1
3;1177;57;13 1
1177;57;13;143 1
57;13;143;34 1
13;143;34;3 1
143;34;3;12 1
34;3;12;800 1
31;99;151;41 1
99;151;41;57 1
151;41;57;11 1
41;57;11;1132 1
57;11;1132;19 2
11;1132;19;114 1
26;146;57;11 1
146;57;11;1132 1
28;0;2526;7 1
0;2526;7;211 1
2526;7;211;2709 1
7;211;2709;2 2
211;2709;2;4 1
2709;2;4;1019 1
2;4;1019;11 1
4;1019;11;158 1
1019;11;158;7 1
45;1;45;1596 1
1;45;1596;1 1
1065;3;1177;12 1
1177;12;420;4129 1
12;420;4129;3 1
54;146;82;92 1
146;82;92;1835 1
54;293;11;0 1
293;11;0;944 1
11;0;944;2 1
0;944;2;100 2
1864;19;1019;3018 1
19;1019;3018;100 1
1019;3018;100;82 1
11;85;97;4110 1
1864;54;47;15 1
54;47;15;24 1
15;24;3;102 1
24;3;102;1773 1
3;102;1773;1 1
102;1773;1;24 1
1773;1;24;3 1
1;24;3;43 1
24;3;43;3 1
7;1343;19;1019 1
1343;19;1019;1 1
54;58;49;7 1
58;49;7;211 1
54;58;43;7 1
58;43;7;963 1
43;7;963;26 1
7;963;26;0 1
963;26;0;1479 1
26;0;1479;2 1
7;611;24;2039 1
611;24;2039;8 1
41;102;24;218 1
102;24;218;1943 1
24;218;1943;57 1
218;1943;57;41 1
1943;57;41;35 1
41;35;157;19 1
1119;71;5;382 1
834;1213;4;12 1
1213;4;12;101 1
1343;19;1188;1 1
19;1188;1;181 1
1188;1;181;41 1
1;181;41;402 1
118;167;1;54 1
167;1;54;168 1
1;54;168;1479 1
54;168;1479;49 1
168;1479;49;41 1
1479;49;41;94 1
49;41;94;1899 1
41;94;1899;19 1
7;1307;154;0 1
71;26;57;11 1
706;3;102;158 1
3;102;158;19 2
5;706;19;25 1
335;7;94;3 1
7;94;3;1864 1
94;3;1864;54 1
3;1864;54;19 1
57;102;41;1608 1
102;41;1608;14 1
41;1608;14;1899 1
1608;14;1899;54 1
14;1899;54;19 1
35;0;544;784 1
544;784;2;26 1
784;2;26;1918 1
2;26;1918;1 1
3;319;41;333 1
41;333;3;102 1
1918;21;1773;76 1
21;1773;76;40 1
1773;76;40;17 2
76;40;17;4 3
40;17;4;85 1
17;4;85;1065 1
4;85;1065;3 1
85;1065;3;102 1
1;195;642;5 1
7;48;92;109 1
48;92;109;1 1
92;109;1;48 1
109;1;48;18 1
1;48;18;92 1
40;17;4;18 1
17;4;18;51 1
23;317;38;1 1
317;38;1;739 1
38;1;739;8 1
1;739;8;52 1
739;8;52;387 1
8;52;387;2 1
3923;1;35;58 1
1773;1;1918;35 1
1;1918;35;40 1
1918;35;40;4 1
51;235;23;739 1
235;23;739;2 1
23;739;2;654 1
739;2;654;104 1
2;654;104;1817 1
654;104;1817;120 1
104;1817;120;1600 1
1817;120;1600;2002 1
120;1600;2002;46 1
1600;2002;46;47 1
2002;46;47;867 1
46;47;867;17 1
1;7;559;44 1
7;559;44;8 1
559;44;8;5 2
1;30;3810;19 1
21;5;1950;8 1
5;1950;8;5 1
99;52;541;155 1
52;541;155;21 1
541;155;21;341 1
155;21;341;1 1
21;341;1;7 1
341;1;7;242 1
1;7;242;44 1
7;242;44;541 1
242;44;541;1 1
7;43;304;10 1
43;304;10;150 1
304;10;150;2772 1
10;150;2772;1 1
150;2772;1;3 1
2772;1;3;5 1
1;3;5;137 1
28;7;43;304 1
7;43;304;158 1
43;304;158;189 1
304;158;189;18 1
158;189;18;1 1
189;18;1;41 1
153;10;18;6 1
18;6;24;5 1
6;24;5;293 1
192;153;1943;10 1
153;1943;10;41 1
1943;10;41;102 1
10;41;102;24 2
41;102;24;296 1
102;24;296;47 2
2;642;36;293 1
642;36;293;11 1
36;293;11;0 1
293;11;0;54 1
11;0;54;1125 1
0;54;1125;1479 1
54;1125;1479;4 1
51;41;160;18 1
41;160;18;77 1
160;18;77;10 1
3375;5;334;1 1
5;334;1;265 1
334;1;265;56 1
1;265;56;5 1
32;1;0;74 1
1;0;74;39 1
0;74;39;554 1
74;39;554;15 1
39;554;15;5 1
14;32;31;1305 1
464;20;0;614 1
20;0;614;1 3
0;614;1;284 1
614;1;284;75 1
75;4;0;1665 1
29;1548;15;5 1
41;333;3;2246 1
31;401;14;44 2
401;14;44;311 1
14;44;311;103 1
44;311;103;12 1
12;1657;441;1 1
120;18;1180;3 1
3;153;10;1657 1
153;10;1657;1479 1
10;1657;1479;11 1
1657;1479;11;0 1
1479;11;0;54 1
11;0;54;1479 1
1;10;11;154 1
11;154;57;41 1
154;57;41;333 1
57;41;333;3 1
28;41;333;3 1
333;3;192;34 1
3;192;34;57 1
192;34;57;7 1
104;547;34;85 1
1968;2082;11;15 1
2082;11;15;1232 1
11;15;1232;3 1
15;178;5;441 1
178;5;441;2 1
5;441;2;12 1
15;1720;1931;11 1
1720;1931;11;3 1
1931;11;3;41 1
11;3;41;21 1
7;111;3;833 1
111;3;833;71 1
3;833;71;82 1
833;71;82;4 1
71;82;4;0 1
2080;138;1;7 1
96;7;296;1 1
9;66;111;3 1
66;111;3;0 4
111;3;0;2153 1
3;0;2153;3607 1
0;2153;3607;21 1
2153;3607;21;531 1
15;7;46;24 1
7;46;24;460 1
46;24;460;12 1
24;460;12;590 1
460;12;590;1968 1
12;590;1968;2082 1
590;1968;2082;28 1
1968;2082;28;60 1
2082;28;60;2041 1
28;60;2041;2 1
60;2041;2;18 1
2041;2;18;4 1
2;18;4;5 1
9;46;24;460 1
46;24;460;85 1
24;460;85;1968 1
28;66;1292;2032 1
66;1292;2032;1 1
1131;6;18;41 1
6;18;41;1446 1
1;41;138;1 1
34;1;3827;34 1
129;3883;65;15 1
3883;65;15;5 1
66;17;306;3081 1
17;306;3081;1 1
35;72;3128;1 1
72;3128;1;40 1
3128;1;40;35 1
1;40;35;3328 1
40;35;3328;2 1
35;3328;2;44 1
3328;2;44;15 1
2;44;15;18 1
66;17;432;51 1
17;432;51;41 1
41;333;3;2523 1
333;3;2523;34 1
3;2523;34;20 1
2523;34;20;610 1
34;20;610;2 1
9;271;24;333 2
57;5;3585;10 1
5;3585;10;3377 1
3585;10;3377;599 1
1;324;140;20 1
899;12;1640;47 1
12;1640;47;883 1
1640;47;883;1 1
18;6;1507;9 1
6;1507;9;13 1
1507;9;13;2610 1
9;13;2610;22 1
13;2610;22;36 1
2610;22;36;1092 1
22;36;1092;45 1
36;1092;45;62 1
1;9;964;1502 1
9;964;1502;1 1
964;1502;1;365 1
1502;1;365;77 1
1;365;77;5 1
365;77;5;79 1
79;31;99;24 1
31;99;24;1446 1
99;24;1446;19 1
24;1446;19;5 1
1446;19;5;64 2
940;144;45;1596 1
144;45;1596;15 1
45;1596;15;12 1
1596;15;12;4850 1
15;12;4850;144 1
12;4850;144;45 1
1976;80;32;76 1
80;32;76;1864 1
32;76;1864;8 1
76;1864;8;78 1
7;13;78;1650 1
13;78;1650;1019 1
78;1650;1019;24 1
1650;1019;24;64 1
28;16;78;273 1
16;78;273;7 1
1;80;11;18 1
80;11;18;8 1
0;742;32;108 1
742;32;108;628 1
32;108;628;3 1
108;628;3;192 1
167;15;2469;15 1
10;11;24;85 1
47;7;108;1864 1
7;108;1864;56 1
108;1864;56;85 1
1864;56;85;167 1
56;85;167;15 1
85;167;15;499 1
167;15;499;7 1
15;499;7;76 1
499;7;76;104 1
8;78;1640;57 1
15;18;11;694 1
18;11;694;32 1
11;694;32;52 1
28;495;22;0 1
495;22;0;32 1
0;32;121;0 3
32;121;0;372 1
43;304;153;0 1
304;153;0;1356 1
153;0;1356;3 2
0;1356;3;1136 1
1356;3;1136;153 1
3;1136;153;3 1
1136;153;3;17 1
153;3;17;25 1
102;3;176;56 1
46;24;1976;10 2
24;1976;10;7 1
7;43;24;0 2
43;24;0;251 1
24;0;251;3206 1
0;251;3206;19 1
29;108;17;1978 1
108;17;1978;4 1
17;1978;4;156 1
1978;4;156;3 1
4;156;3;43 1
156;3;43;5 1
101;4;29;3 1
4;29;3;17 1
7;43;998;1019 1
43;998;1019;24 1
998;1019;24;3 1
1019;24;3;554 1
24;3;554;131 1
3;554;131;4 1
554;131;4;0 1
131;4;0;641 1
418;11;544;4 1
11;544;4;447 1
544;4;447;2 1
1;85;54;213 1
85;54;213;2 1
54;213;2;3018 1
213;2;3018;641 1
2;3018;641;765 1
3018;641;765;11 1
641;765;11;3 1
765;11;3;554 1
11;3;554;59 1
418;11;32;2 1
2;0;86;2642 1
0;86;2642;87 1
86;2642;87;2 1
2642;87;2;12 1
1;150;24;1772 1
3;3969;196;10 1
3969;196;10;9 1
196;10;9;11 1
1;58;9;99 1
58;9;99;36 1
9;99;36;841 1
99;36;841;2 1
36;841;2;5 1
841;2;5;485 1
2;5;485;4 5
4;544;2;0 1
7;13;37;82 1
13;37;82;1028 1
37;82;1028;1962 1
82;1028;1962;5 1
1130;9;66;43 1
9;66;43;13 1
66;43;13;5 1
7;211;2143;96 1
211;2143;96;7 1
2143;96;7;316 1
96;7;316;43 1
7;316;43;61 1
316;43;61;895 1
43;61;895;8 1
61;895;8;85 1
58;1;89;76 1
1;89;76;1046 1
89;76;1046;34 1
76;1046;34;20 1
1046;34;20;1207 1
34;20;1207;29 1
20;1207;29;66 1
18;11;24;15 1
11;24;15;41 1
4;0;277;1094 1
0;277;1094;65 1
277;1094;65;10 1
2;5;3477;31 1
5;3477;31;13 1
3477;31;13;3790 1
31;13;3790;53 1
13;3790;53;2286 1
3790;53;2286;20 1
53;2286;20;0 1
7;60;195;43 1
60;195;43;37 1
195;43;37;92 1
43;37;92;2370 1
37;92;2370;3 1
92;2370;3;190 7
2370;3;190;34 1
28;7;6;557 1
7;6;557;19 1
6;557;19;85 1
120;9;358;3 1
9;358;3;2341 1
358;3;2341;3 2
10;4;12;1207 1
4;12;1207;40 1
12;1207;40;6 1
1207;40;6;52 1
40;6;52;706 1
6;52;706;3 1
52;706;3;102 1
706;3;102;293 1
3;102;293;3 1
102;293;3;12 1
1807;41;599;13 1
41;599;13;821 1
116;200;19;118 1
1807;27;35;61 1
27;35;61;0 1
35;61;0;1686 1
27;828;0;126 1
828;0;126;1657 1
1;0;5947;22 1
0;5947;22;25 1
5947;22;25;2271 1
1;27;35;836 1
27;35;836;15 1
18;11;5;293 1
11;5;293;345 1
5;293;345;19 2
5;244;2;72 1
244;2;72;381 1
2;72;381;3 1
11;100;235;7 1
1;19;25;1764 1
19;25;1764;7 1
25;1764;7;60 1
1764;7;60;77 1
80;293;87;143 1
293;87;143;38 1
143;38;4;100 1
38;4;100;1488 1
4;100;1488;2 1
100;1488;2;3969 1
4;91;49;27 1
91;49;27;1292 1
49;27;1292;45 1
227;1;1292;45 1
1;1292;45;1 1
1292;45;1;45 1
24;1817;1218;10 1
1817;1218;10;81 1
1218;10;81;2080 1
10;81;2080;13 1
81;2080;13;37 1
2080;13;37;1296 1
13;37;1296;3 1
132;679;0;126 1
7;611;239;2039 1
611;239;2039;8 1
434;42;0;775 1
2511;0;979;58 1
0;979;58;1 1
979;58;1;89 1
58;1;89;8 1
1;89;8;2487 1
89;8;2487;29 1
8;2487;29;914 1
2487;29;914;10 1
914;10;9;6 1
10;9;6;4 5
9;964;2;0 3
964;2;0;4328 1
2;0;4328;9 1
0;4328;9;6 1
4328;9;6;514 1
9;6;514;4 1
6;514;4;12 1
48;24;190;0 4
24;190;0;633 1
184;15;9;127 1
15;9;127;2 1
9;127;2;57 2
127;2;57;9 2
2;57;9;60 1
66;3170;26;12 1
57;3;34;6 1
3;34;6;2543 1
34;6;2543;1 1
28;198;102;41 1
198;102;41;296 1
12;161;1;379 1
161;1;379;77 1
1;379;77;5 1
379;77;5;5668 1
77;5;5668;65 1
5;5668;65;3 1
7;1019;127;77 1
1;102;41;146 1
102;41;146;57 1
41;146;57;1723 1
11;24;5;258 1
15;7;127;18 1
11;0;499;2128 1
0;499;2128;2 1
499;2128;2;0 1
9;94;3;1302 1
15;9;963;18 1
9;963;18;3 1
11;0;3378;2 1
20;0;1649;2 1
99;0;1835;2160 1
0;1835;2160;2 2
26;0;541;11 2
0;541;11;5 1
10;1162;36;645 1
1162;36;645;26 1
36;645;26;11 1
645;26;11;904 1
26;11;904;8 1
1;7;2039;8 1
7;2039;8;41 1
8;41;10;223 1
41;10;223;11 1
10;223;11;148 1
223;11;148;19 1
11;148;19;30 1
148;19;30;2384 1
19;30;2384;1 1
30;2384;1;293 1
2384;1;293;79 1
1;293;79;28 1
293;79;28;3 1
79;28;3;1864 1
28;3;1864;56 1
3;1864;56;12 1
584;450;24;3 1
450;24;3;2526 1
242;1188;38;3 1
1;41;129;16 1
41;129;16;204 1
129;16;204;1915 1
15;7;43;145 1
125;2;10;1597 1
2;10;1597;2664 1
10;1597;2664;3255 1
1597;2664;3255;0 1
2664;3255;0;854 1
3255;0;854;2 1
0;854;2;29 1
854;2;29;11 1
2;29;11;2899 1
29;11;2899;4 1
379;674;4;279 1
674;4;279;2 1
49;0;2196;2 1
0;2196;2;0 4
2196;2;0;2841 1
9;93;34;3 1
93;34;3;2387 1
3232;10;83;42 1
256;1;14;12 1
186;10;12;525 1
10;12;525;23 1
12;525;23;24 1
525;23;24;4 1
34;21;2908;16 1
21;2908;16;57 1
2908;16;57;9 1
565;5;817;10 1
5;817;10;13 1
50;1703;1;29 1
1703;1;29;27 1
1;29;27;13 1
27;13;3;1545 1
13;3;1545;14 1
1;107;23;72 1
107;23;72;558 1
23;72;558;22 1
102;41;296;65 1
102;7;296;65 1
7;211;567;3 1
1;90;129;374 1
90;129;374;41 1
129;374;41;0 1
374;41;0;1020 1
41;0;1020;2 1
1;0;860;29 1
11;18;41;146 1
102;7;316;24 1
7;316;24;190 1
316;24;190;57 1
24;190;57;41 1
41;1943;4;5 1
1943;4;5;1885 1
34;52;91;3 1
0;45;1502;15 1
45;1502;15;9 1
1502;15;9;136 1
17;249;51;32 1
249;51;32;1056 1
51;32;1056;22 1
32;1056;22;119 1
1056;22;119;167 1
22;119;167;495 1
119;167;495;15 1
167;495;15;0 1
495;15;0;427 1
26;11;1256;1 1
4;0;97;4789 1
0;97;4789;40 1
97;4789;40;11 1
4789;40;11;5 1
40;11;5;815 1
11;5;815;2 1
1;90;31;35 1
90;31;35;58 1
31;35;58;0 1
35;58;0;505 1
58;0;505;2 1
0;505;2;1979 1
7;1915;4;85 1
1915;4;85;1257 1
4;85;1257;10 1
85;1257;10;7 1
1257;10;7;211 1
10;7;211;125 1
7;211;125;2 1
211;125;2;36 1
125;2;36;1597 1
7;1915;10;7 2
1915;10;7;506 1
10;7;506;32 1
215;0;310;1 1
0;310;1;812 1
2;4236;4;319 1
4236;4;319;0 1
51;41;3644;0 1
10;5918;451;20 1
5918;451;20;4090 1
451;20;4090;3 1
198;60;7;1807 1
60;7;1807;18 1
7;1807;18;3400 1
1807;18;3400;103 1
18;3400;103;16 1
3400;103;16;153 1
103;16;153;1 1
16;153;1;271 1
153;1;271;24 1
1;271;24;111 1
28;10;7;611 1
10;7;611;132 1
7;611;132;2193 1
611;132;2193;1 1
132;2193;1;132 1
2193;1;132;43 1
7;1915;10;458 1
1915;10;458;153 1
10;458;153;1 1
458;153;1;201 1
153;1;201;153 1
1;201;153;40 1
201;153;40;35 1
1;10;4;36 1
18;11;24;10 1
11;24;10;29 1
24;10;29;76 1
1;1141;35;57 1
11;49;32;3014 1
49;32;3014;5 1
32;3014;5;72 1
3014;5;72;360 1
5;72;360;3 1
95;319;32;6 1
319;32;6;3 1
32;6;3;1635 1
6;3;1635;1 1
3;1635;1;13 1
1635;1;13;2781 1
1;13;2781;3 1
13;2781;3;192 1
2781;3;192;18 1
234;10;72;11 1
17;10;40;11 1
10;11;57;99 1
11;57;99;2721 1
181;11;10;18 1
18;11;24;2963 1
11;24;2963;10 1
153;2;0;1055 1
0;1055;2;5 1
1055;2;5;1885 1
49;41;111;121 1
41;111;121;4 1
111;121;4;121 1
121;4;121;8 2
4;121;8;818 1
121;8;818;1 1
8;818;1;26 1
818;1;26;16 1
26;16;204;10 1
16;204;10;1112 1
1;41;1188;35 1
41;1188;35;148 1
1188;35;148;2846 1
35;148;2846;10 1
146;10;40;11 2
40;11;5;40 1
11;5;40;1 1
5;40;1;40 1
40;1;40;11 1
1;107;13;64 1
107;13;64;335 1
64;335;37;134 1
527;339;0;1485 1
339;0;1485;1 1
0;1485;1;30 1
1485;1;30;673 1
1;30;673;3505 1
30;673;3505;6 1
673;3505;6;5664 1
3505;6;5664;0 1
116;289;22;0 1
40;11;1247;1 1
1202;1479;713;4 1
1;90;108;1943 1
90;108;1943;10 1
108;1943;10;90 1
1943;10;90;1864 1
10;90;1864;24 1
90;1864;24;54 1
1864;24;54;1845 1
24;54;1845;22 1
54;1845;22;36 1
28;43;1343;1 1
43;1343;1;611 1
1343;1;611;1864 1
1;9;967;3 5
9;967;3;0 4
1194;22;0;510 1
22;0;510;3288 1
0;510;3288;2 1
510;3288;2;0 1
3288;2;0;793 1
13;64;335;578 1
64;335;578;1 1
335;578;1;54 1
578;1;54;0 1
1;54;0;3341 1
54;0;3341;2 1
3341;2;0;1577 1
2;0;1577;1704 1
145;15;51;0 1
15;51;0;344 1
51;0;344;2 1
344;2;0;3341 1
2;0;3341;260 1
0;3341;260;38 1
3341;260;38;5 1
51;18;54;23 1
18;11;91;3 4
11;91;3;176 1
9;135;38;16 1
38;16;0;472 4
16;0;472;3 1
0;472;3;29 1
472;9;13;249 1
9;13;249;120 1
13;249;120;1474 1
249;120;1474;22 1
120;1474;22;10 1
1;158;10;13 1
158;10;13;64 1
158;10;6;499 1
10;6;499;236 1
184;15;9;2103 1
15;9;2103;3 1
28;9;136;10 1
9;136;10;36 1
136;10;36;320 1
10;36;320;29 1
36;320;29;9 1
320;29;9;48 1
146;80;3;1610 1
80;3;1610;2827 1
3;1610;2827;236 1
9;356;3;1864 1
1864;4;0;126 1
4;0;126;113 1
9;94;5;420 1
38;3;0;279 2
0;279;1665;2 1
279;1665;2;0 1
1665;2;0;334 1
2;0;334;16 1
8;5;581;413 1
275;22;16;0 2
22;16;0;166 1
8;5;4978;22 1
5;4978;22;123 2
243;79;4;5 1
79;4;5;295 1
166;3;0;2313 1
3;0;2313;22 1
